gene	raw_counts	median_length_normalized	RPKM
ACSS1|84532	6310	70.5985221674877	13.2157678245917
ACSS2|55902	2601	48.3796055080015	9.05429094189689
ACSS3|79611	4222	70.2820512820513	13.1505723995884
ACTA1|58	41	1.35785288270378	0.254141961048257
ACTA2|59	24534	795.100518806745	148.821523811144
ACTBL2|345651	4	0.0710732054015636	0.0132958974889254
ACTB|60	425305	11784.6840354767	2205.18848001915
ACTC1|70	0	0	0
ACTG1|71	288082	7701.89679144385	1440.97443790088
ACTG2|72	285	11.1932443047918	2.09410385450575
ACTL6A|86	6318	165.517819706499	30.9729813499445
ACTL6B|51412	0	0	0
ACTL7A|10881	0	0	0
ACTL7B|10880	0	0	0
ACTL8|81569	4084	107.610699152542	20.2332432733298
ACTL9|284382	0	0	0
ACTN1|87	22550	312.577371048253	58.4928232312815
ACTN2|88	46	0.507950530035336	0.0950239705475079
ACTN3|89	6	0.10097610232245	0.0188899304277194
ACTN4|81	38565	1050.5556768559	196.90177274323
ACTR10|55860	4612	95.1985962014864	17.8113533569418
ACTR1A|10121	19311	343.89490559316	64.3493420924394
ACTR1B|10120	2780	61.1182462356067	11.5160255075359
ACTR2|10097	36002	457.245172764228	85.5565566901149
ACTR3B|57180	547	12.9739089184061	2.42716040998676
ACTR3C|653857	211	8.62725779967159	1.62038019655982
ACTR3|10096	22260	430.093544646308	80.4841739643595
ACTR5|79913	955	19.1496571198064	3.60336789378918
ACTR6|64431	3442	97.3190045248869	18.210017583069
ACTR8|93973	1025	14.7800230946882	2.76775562371406
ACTRT1|139741	0	0	0
ACTRT2|140625	0	0	0
ACVR1B|91	3674	58.0939278937381	10.8682356444745
ACVR1C|130399	78	0.445719531787927	0.0837257037996104
ACVR1|90	6624	112.094786729858	20.9744988368425
ACVR2A|92	1796	17.1165141113654	3.20350502187117
ACVR2B|93	571	2.49899237711382	0.467970040958127
ACVRL1|94	1388	16.8191953465826	3.14660336166775
ACY1|95	2452	81.6018641810919	15.2697628776575
ACY3|91703	4	0.151860288534548	0.0284090019239454
ACYP1|97	393	29.7333333333333	5.5696816760597
ACYP2|98	1463	58.7730210016155	11.0536431837646
ADAD1|132612	0	0	0
ADAD2|161931	0	0	0
ADAL|161823	1219	22.0347322720695	4.12522296452119
ADAM10|102	11862	245.633388566694	45.9623699194661
ADAM11|4185	8	0.0907643312101911	0.0170221362756306
ADAM12|8038	13241	193.068341121495	36.1716891007246
ADAM15|8751	16018	278.770194986072	52.1681713388742
ADAM17|6868	4414	165.555555555556	30.9963005867779
ADAM18|8749	0	0	0
ADAM19|8728	2562	42.9892110586649	8.07959773075592
ADAM20|8748	2	0.0356252226576416	0.00666452717025938
ADAM21P1|145241	14	0.341796875	0.0639410617033332
ADAM21|8747	36	0.748129675810474	0.139955070575447
ADAM22|53616	262	4.75981104651163	0.890501430765359
ADAM23|8745	203	3.68554829339143	0.68946759925279
ADAM28|10863	151	3.45808520384792	0.647001029043662
ADAM29|11086	0	0	0
ADAM2|2515	4	0.079428117553614	0.0148588782898476
ADAM30|11085	0	0	0
ADAM32|203102	56	1.22270742358079	0.228735885359697
ADAM33|80332	137	3.64526484751204	0.685635073319362
ADAM3A|1587	48	1.00544844928751	0.188170941494566
ADAM5P|255926	7	0.222081218274112	0.0415454614113028
ADAM6|8755	62507	95.1496945010183	18.0420128483421
ADAM7|8756	0	0	0
ADAM8|101	424	7.08522727272727	1.32551921343136
ADAM9|8754	10759	137.494244052187	25.7447095733271
ADAMDEC1|27299	102	2.17206132879046	0.406334632075307
ADAMTS10|81794	251	3.57187588955309	0.668309033517853
ADAMTS12|81792	1616	17.1800383060226	3.21675267837195
ADAMTS13|11093	194	3.21474251093908	0.610774417162926
ADAMTS14|140766	268	3.45691434468524	0.646744561601399
ADAMTS15|170689	121	2.11496670171749	0.396702884647229
ADAMTS16|170690	1870	30.8746693121693	5.78417707078981
ADAMTS17|170691	687	17.7131782945736	3.32091322373972
ADAMTS18|170692	39	0.76801890508074	0.14367581388535
ADAMTS19|171019	0	0	0
ADAMTS1|9510	1425	15.1916488222698	2.85416938628033
ADAMTS20|80070	10	0.177367860943597	0.0331807870998902
ADAMTS2|9509	4331	80.2834763148079	15.1103014842451
ADAMTS3|9508	177	2.64649490713002	0.495985172969517
ADAMTS4|9507	2727	42.6716886377903	8.00610213753697
ADAMTS5|11096	1657	8.56804305081238	1.60395540255527
ADAMTS6|11174	271	1.9128407967227	0.358079236109253
ADAMTS7|11173	715	10.0496333897349	1.88603205771946
ADAMTS8|11095	8	0.134952766531714	0.0252460563656114
ADAMTS9|56999	759	6.90321993814808	1.29151007595878
ADAMTSL1|92949	169	2.50133491545535	0.468931829221174
ADAMTSL2|9719	909	12.1435828877005	2.27339050001718
ADAMTSL3|57188	1576	13.1882055602359	2.48380358556553
ADAMTSL4|54507	122	1.76811594202899	0.330767244574493
ADAMTSL5|339366	109	1.97284576393917	0.369134454488427
ADAP1|11033	659	15.7410415671285	2.94508576168156
ADAP2|55803	766	13.9265454545455	2.6054205580835
ADARB1|104	991	12.3699725206095	2.31563350200048
ADARB2|105	10	0.292397660818713	0.0546997887921581
ADAR|103	28883	221.94096848578	41.5314179778551
ADAT1|23536	716	12.9459361393324	2.43005201036164
ADAT2|134637	354	4.55060520216328	0.852741955896085
ADAT3|113179	328	10.2116468378209	1.92110316454262
ADA|100	499	16.4558047493404	3.0788115289222
ADCK1|57143	634	15.5012224938875	2.89986449981077
ADCK2|90956	3111	69.4883616830797	13.0256259361867
ADCK4|79934	2653	61.4619666048238	11.5098656228278
ADCK5|203054	136	3.67170626349892	0.686878125351203
ADCY10|55811	15	0.183016105417277	0.0342374227066583
ADCY1|107	768	5.37091319052988	1.01234693665397
ADCY2|108	72	0.598802395209581	0.112019926748012
ADCY3|109	2009	22.8435296793268	4.27371179028183
ADCY4|196883	203	2.99410029498525	0.560116155853152
ADCY5|111	59	0.879546809779368	0.164539704568898
ADCY6|112	6111	51.2654807853667	9.59225373247494
ADCY7|113	1238	24.6497401039584	4.63008232216005
ADCY8|114	9	0.114620478858889	0.0214424286681435
ADCY9|115	977	6.29461976202794	1.18191019324101
ADCYAP1R1|117	0	0	0
ADCYAP1|116	22	0.34667507091081	0.0648536418014809
ADC|113451	457	11.9753668763103	2.24036917963353
ADD1|118	16553	206.628371628372	38.6691304352891
ADD2|119	51	0.699780461031833	0.130910224494075
ADD3|120	6428	74.9086247086247	14.0152334365675
ADH1A|124	0	0	0
ADH1B|125	127	2.44004611837048	0.456539320983589
ADH1C|126	31	1.03540414161657	0.193696446484456
ADH4|127	4	0.0974658869395711	0.0182332629307194
ADH5|128	8424	213.27738336714	39.9570307070278
ADH6|130	2	0.0520291363163371	0.00973326106499379
ADH7|131	0	0	0
ADHFE1|137872	243	6.47547974413646	1.21158865867833
ADI1|55256	8157	133.838370565046	25.0649922133296
ADIG|149685	0	0	0
ADIPOQ|9370	148	1.60520607375271	0.300291161551396
ADIPOR1|51094	12129	302.258483033932	56.6120704802768
ADIPOR2|79602	7423	93.2604978627106	17.4584478267328
ADK|132	3223	79.8424182358771	14.9389785413223
ADM2|79924	2107	25.4540840985984	4.76272832345292
ADM|133	4782	149.509068167605	27.9732462105698
ADNP2|22850	3290	30.3238289205703	5.6977511898871
ADNP|23394	18376	198.499135322093	37.1558425253876
ADORA1|134	698	12.5825207656194	2.35783943324464
ADORA2A|135	865	17.3822347266881	3.25197719420903
ADORA2B|136	197	5.21273209549072	0.97754471354983
ADORA3|140	525	12.0527533549283	2.27240793096529
ADO|84890	2437	32.5078898101097	6.09651748702585
ADPGK|83440	3182	69.2407488027862	12.9574917184008
ADPRHL1|113622	774	21.3517393705135	3.99764541457609
ADPRHL2|54936	2634	79.9046751669703	14.9590471578817
ADPRH|141	473	7.17070952092177	1.34150485654218
ADRA1A|148	92	2.24889975550122	0.420800526786421
ADRA1B|147	41	0.902288732394366	0.168794110572984
ADRA1D|146	10	0.18754688672168	0.0350850108156753
ADRA2A|150	547	7.01079969143739	1.31562204789203
ADRA2B|151	8	0.118004866180049	0.0227583062857884
ADRA2C|152	462	12.9499437570304	2.43047959176495
ADRB1|153	4	0.0698812019566737	0.0130729054974969
ADRB2|154	217	5.30644367929169	0.998398948701727
ADRB3|155	0	0	0
ADRBK1|156	5385	107.579454253612	20.2124719150991
ADRBK2|157	1237	11.4601556708673	2.14427024163062
ADRM1|11047	8028	320.027910685805	59.8813506031971
ADSL|158	5374	174.925130208333	32.7256443422584
ADSSL1|122622	1456	40.5393195761294	7.5956132818273
ADSS|159	9701	238.691321499014	44.7435371466647
AEBP1|165	86833	1688.60241433022	316.279866040654
AEBP2|121536	1580	15.4897038635026	2.89837005998535
AEN|64782	2282	52.9405204460967	9.91870863478323
AES|166	34794	1012.53550640279	189.436193923791
AFAP1L1|134265	874	11.9160076356695	2.22937066652392
AFAP1L2|84632	913	11.875650364204	2.22161683808483
AFAP1|60312	5969	38.9578328981723	7.28877542041344
AFARP1|246182	0	0	0
AFF1|4299	8937	53.436655102285	10.00044193402
AFF2|2334	71	0.260263929618768	0.048688426372844
AFF3|3899	1150	18.5356336665592	3.46878860560396
AFF4|27125	17539	135.118100524206	25.2935416053019
AFG3L1|172	346	8.137347130762	1.52228019928355
AFG3L2|10939	10588	178.218022274722	33.4244323989417
AFMID|125061	3537	108.055691554468	20.2471904258229
AFM|173	0	0	0
AFP|174	0	0	0
AFTPH|54812	6902	85.7011922503726	16.0355161757661
AG2|387763	414	15.1814842027921	2.8452732165702
AGAP11|119385	50	1.12107623318386	0.209723405458723
AGAP1|116987	1904	21.3892134831461	4.0021069739564
AGAP2|116986	627	7.0659588886379	1.32476784615514
AGAP3|116988	3597	71.8652	13.4580515955209
AGAP4|119016	308	6.16206482593037	1.15283252345153
AGAP5|729092	203	3.22426937738246	0.603174640515306
AGAP6|414189	296	5.32720057720058	0.998803935607458
AGAP7|653268	45	0.929752066115702	0.173931766427957
AGAP8|728404	303	5.86527293844367	1.097235833019
AGA|175	1634	102.258145363409	19.1527403327971
AGBL1|123624	0	0	0
AGBL2|79841	16	0.319344524380496	0.0598155963770362
AGBL3|340351	40	0.554206662902315	0.10563143854838
AGBL4|84871	71	1.18418418418418	0.221591636878743
AGBL5|60509	3409	59.6111305565278	11.1608821066545
AGER|177	78	2.99922898997687	0.562517951356827
AGFG1|3267	6151	35.4175786199747	6.62762199598624
AGFG2|3268	799	9.60525048169557	1.79999456716854
AGGF1|55109	5735	241.732263513514	45.3068094355047
AGK|55750	3774	157.081803005008	29.4663835527332
AGL|178	19987	139.062935115567	26.0305875854491
AGMAT|79814	53	1.18943533697632	0.225748718498784
AGPAT1|10554	5907	147.293266832918	27.5571533963055
AGPAT2|10555	5363	175.283376963351	32.8296462087636
AGPAT3|56894	4933	37.6939773769489	7.05313725727659
AGPAT4|56895	624	20.2506493506494	3.79005601511587
AGPAT5|55326	3786	35.942238267148	6.72866643792056
AGPAT6|137964	9114	71.7724399494311	13.4717592657784
AGPAT9|84803	645	12.2598934550989	2.29570517687636
AGPHD1|123688	341	13.680971659919	2.58267156620205
AGPS|8540	5424	35.8539296110082	6.71265849482427
AGR2|10551	18355	860.048918156162	161.511289351732
AGR3|155465	50	3.27653997378768	0.612953072310553
AGRN|375790	5712	38.8354966525482	7.29992186122667
AGRP|181	0	0	0
AGTPBP1|23287	910	10.5965444781695	1.98735328833708
AGTR1|185	156	3.33861301369863	0.624645362080312
AGTR2|186	0	0	0
AGTRAP|57085	3000	124.995833333333	23.3841597086476
AGT|183	57	1.14228456913828	0.213690918379625
AGXT2L1|64850	12	0.283687943262411	0.0530704333813279
AGXT2L2|85007	725	17.5757281553398	3.2919448133533
AGXT2|64902	9	0.192419825072886	0.049086282770339
AGXT|189	3	0.119521912350598	0.0223593558967148
AHCTF1|25909	10178	65.2385226981277	12.2084625552508
AHCYL1|10768	27773	360.764293139293	67.5102149260155
AHCYL2|23382	2574	25.4137045813586	4.75440972275347
AHCY|191	41944	948.44369063772	177.444630451292
AHDC1|27245	3666	33.3387948297834	6.24258725591859
AHI1|54806	899	11.6086282614312	2.17229238729777
AHNAK2|113146	2423	6.63620916465687	1.24226746270671
AHNAK|79026	93001	465.620056213612	87.3218324458516
AHRR|57491	159	1.4379522431259	0.26903628029486
AHR|196	4853	43.6917388167388	8.18783023564695
AHSA1|10598	19855	772.024124513619	144.526845452202
AHSA2|130872	715	18.018154311649	3.37260195495371
AHSG|197	0	0	0
AHSP|51327	0	0	0
AICDA|57379	76	1.44229309035687	0.269885518277482
AIDA|64853	9614	153.537380191693	28.7303912382029
AIF1L|83543	7064	103.676746917205	19.3993780601159
AIF1|199	464	36.2159624413146	6.79201884495304
AIFM1|9131	7850	177.621095518334	33.2395932481455
AIFM2|84883	4577	78.6864231564438	14.7524877996527
AIFM3|150209	196	4.15038232795242	0.778809737110438
AIG1|51390	1565	56.4180505415162	10.5693025109122
AIM1L|55057	415	12.8225806451613	2.40804622309895
AIM1|202	99939	894.946934385084	167.58619843116
AIM2|9447	25	0.841750841750842	0.157469088947122
AIMP1|9255	6283	120.886451116243	22.6208892146933
AIMP2|7965	3102	124.906957928803	23.4749719793608
AIPL1|23746	162	2.84210526315789	0.531681947059777
AIP|9049	2310	91.824	17.2855708566323
AIRE|326	22	0.587606837606838	0.109925537091933
AJAP1|55966	4	0.0801282051282051	0.0149898459670818
AK1|203	4622	101.568843777582	19.0788325107448
AK2|204	18655	407.244541484716	76.197641810449
AK3L1|205	6590	148.374324324324	27.7660563027005
AK3|50808	2594	50.1839659178931	9.39713559786706
AK5|26289	245	3.75468222290451	0.703606893290594
AK7|122481	44	1.00891530460624	0.203844086613273
AKAP10|11216	1644	40.3276031434185	7.55276199627046
AKAP11|11215	4759	23.8977719528178	4.48775949403988
AKAP12|9590	2253	13.6585010914383	2.55563967128707
AKAP13|11214	8280	61.3792080676257	11.4857388336113
AKAP14|158798	0	0	0
AKAP1|8165	3725	47.0348749052312	8.80525599340028
AKAP2|11217	1816	13.2209437809496	2.47396644514442
AKAP3|10566	16	0.264288074000661	0.0494412362521786
AKAP4|8852	0	0	0
AKAP5|9495	486	3.73254200709111	0.700767789018204
AKAP6|9472	180	1.13761118170267	0.213933862645823
AKAP7|9465	225	4.79088586030664	0.896326394283766
AKAP8L|26993	4731	122.432418436044	22.9167187118823
AKAP8|10270	2372	48.9397192402973	9.1605659502745
AKAP9|10142	12123	102.606368563686	19.2063799558221
AKD1|221264	714	20.089164785553	3.76891422843665
AKIRIN1|79647	7080	136.60671555384	25.5592204920455
AKIRIN2|55122	1703	43.5544147843943	8.17725338476937
AKNAD1|254268	34	0.576576576576577	0.110195624406655
AKNA|80709	1863	14.2770622508433	2.67186075051889
AKR1A1|10327	8509	295.741127348643	55.3864481449916
AKR1B10|57016	55	1.65403726708075	0.319535101608849
AKR1B15|441282	85	3.07387661843107	0.605530411343502
AKR1B1|231	1171	35.1422569027611	6.57451405013837
AKR1C1|1645	146	5.27384393063584	0.986730438572991
AKR1C2|1646	254	9.79073359073359	1.83461824432324
AKR1C3|8644	480	19.2771084337349	3.606231858683
AKR1C4|1109	0	0	0
AKR1CL1|340811	0	0	0
AKR1D1|6718	30	0.606060606060606	0.113377744041928
AKR1E2|83592	197	6.860529986053	1.28498729779737
AKR7A2|8574	4086	162.50676213206	30.4049885662797
AKR7A3|22977	2004	76.6887009992314	14.4079495945057
AKR7L|246181	188	4.20322291853178	0.787148079718128
AKT1S1|84335	6405	157.51500245942	29.468872195551
AKT1|207	17788	318.199713672155	59.5500977662739
AKT2|208	7229	70.3741231488698	13.1756890517392
AKT3|10000	1851	50.4901639344262	9.46100100999053
AKTIP|64400	2233	51.4308755760369	9.62522186717236
ALAD|210	8327	130.0875	24.3399872367386
ALAS1|211	4450	95.3542024013722	17.848972676412
ALAS2|212	0	0	0
ALB|213	0	0	0
ALCAM|214	9467	135.99683908046	25.4457287312376
ALDH16A1|126133	2091	35.802397260274	6.69812026723043
ALDH18A1|5832	21489	320.115911799762	59.8929926077626
ALDH1A1|216	457	11.135477582846	2.08315028983469
ALDH1A2|8854	96	1.45526235972096	0.27235418041009
ALDH1A3|220	3355	52.8524590163934	9.89329833827398
ALDH1B1|219	2941	48.1701708278581	9.0371634301094
ALDH1L1|10840	64	1.06561238223419	0.201424794260221
ALDH1L2|160428	2137	14.265990118841	2.66908528761543
ALDH2|217	22575	499.982277359327	93.5573602875887
ALDH3A1|218	31	0.827180310326378	0.155143702721899
ALDH3A2|224	7585	102.40491626148	19.1646516899073
